순위	player	team	avg	g	pa	ab	r	h	2b	3b	hr	tb	rbi	sac	sf	year	position	bb	ibb	hbp	so	gdp	slg	obp	ops	mh	risp	ph-ba	xbh	go	ao	go/ao	gw/rbi	bb/k	p/pa	isop	xr	gpa	pk
1	페르난데스	두산	0.344	144	645	572	87	197	34	0	15	276	88	0	6	2019	infielder	61	4	6	54	16	0.483	0.409	0.892	63	0.313	0.5	49	169	158	1.07	12	1.13	3.49	0.138	104.2	0.305	2019_페르난데스
2	박민우	NC	0.344	125	526	468	89	161	23	8	1	203	45	2	6	2019	infielder	41	1	9	40	10	0.434	0.403	0.837	45	0.333	0	32	129	144	0.9	5	1.03	3.74	0.09	79.4	0.29	2019_박민우
3	안치홍	KIA	0.315	105	408	362	45	114	18	1	5	149	49	0	5	2019	infielder	40	1	1	37	9	0.412	0.38	0.792	32	0.234	0.2	24	107	109	0.98	5	1.08	3.56	0.097	56	0.274	2019_안치홍
4	김하성	키움	0.307	139	625	540	112	166	38	2	19	265	104	1	7	2019	infielder	70	4	7	80	12	0.491	0.389	0.88	48	0.364	1	59	113	188	0.6	10	0.88	3.75	0.183	104.7	0.298	2019_김하성
5	모창민	NC	0.305	101	386	341	49	104	21	2	10	159	55	0	11	2019	infielder	31	1	3	62	8	0.466	0.358	0.824	30	0.261	0.625	33	75	111	0.68	8	0.5	3.57	0.161	57.8	0.278	2019_모창민
6	김태균	한화	0.305	127	500	433	47	132	21	0	6	171	62	0	8	2019	infielder	54	5	5	94	15	0.395	0.382	0.777	30	0.301	0.25	27	104	111	0.94	4	0.57	3.94	0.09	66	0.271	2019_김태균
7	황윤호	KIA	0.301	57	130	123	9	37	5	2	1	49	9	1	1	2019	infielder	5	0	0	12	2	0.398	0.326	0.724	7	0.182	0.333	8	33	42	0.79	0	0.42	3.27	0.098	14.9	0.246	2019_황윤호
8	서건창	키움	0.3	113	486	426	67	128	23	3	2	163	41	3	5	2019	infielder	49	1	3	50	5	0.383	0.373	0.756	35	0.344	0.333	28	125	128	0.98	2	0.98	3.73	0.082	65.2	0.264	2019_서건창
9	김주찬	KIA	0.3	100	363	337	35	101	16	0	3	126	32	1	3	2019	infielder	17	3	5	44	6	0.374	0.34	0.714	30	0.25	0.143	19	85	110	0.77	3	0.39	3.39	0.074	41.6	0.247	2019_김주찬
10	오재일	두산	0.293	130	529	467	76	137	29	1	21	231	102	0	4	2019	infielder	55	1	3	99	5	0.495	0.369	0.864	39	0.344	0	51	76	159	0.48	13	0.56	3.73	0.201	84	0.29	2019_오재일
11	러프	삼성	0.292	133	568	472	80	138	35	2	22	243	101	0	9	2019	infielder	80	6	7	87	18	0.515	0.396	0.911	39	0.317	0	59	129	127	1.02	10	0.92	4.08	0.222	93.5	0.307	2019_러프
12	최정	SK	0.292	141	606	503	86	147	27	0	29	261	99	0	8	2019	infielder	69	6	26	92	4	0.519	0.399	0.918	40	0.333	0	56	82	190	0.43	14	0.75	3.85	0.227	107.1	0.309	2019_최정
13	김선빈	KIA	0.292	121	447	394	55	115	22	0	3	146	40	5	4	2019	infielder	43	0	1	26	7	0.371	0.36	0.731	32	0.297	0.5	25	136	121	1.12	4	1.65	3.7	0.079	53.5	0.255	2019_김선빈
14	유민상	KIA	0.291	61	202	175	23	51	15	0	5	81	26	0	0	2019	infielder	24	0	3	35	6	0.463	0.386	0.849	13	0.341	0.375	20	54	35	1.54	2	0.69	3.68	0.171	29	0.289	2019_유민상
15	허경민	두산	0.288	133	540	475	71	137	25	1	4	176	60	3	11	2019	infielder	34	2	17	36	16	0.371	0.35	0.721	37	0.324	1	30	148	165	0.9	9	0.94	3.5	0.082	63.4	0.25	2019_허경민
16	페게로	LG	0.286	52	214	199	24	57	10	0	9	94	44	0	1	2019	infielder	12	0	2	63	2	0.472	0.332	0.804	15	0.277	0	19	32	48	0.67	6	0.19	3.86	0.186	30.3	0.267	2019_페게로
17	최정용	KIA	0.286	8	21	21	4	6	0	0	0	6	1	0	0	2019	infielder	0	0	0	10	0	0.286	0.286	0.572	2	0.25	0.5	0	4	1	4	0	0	3.71	0	1.6	0.2	2019_최정용
18	이대호	롯데	0.285	135	549	485	48	138	23	1	16	211	88	0	7	2019	infielder	47	4	10	65	19	0.435	0.355	0.79	38	0.29	0	40	146	143	1.02	7	0.72	3.58	0.151	72.5	0.269	2019_이대호
19	황재균	KT	0.283	124	507	448	78	127	16	3	20	209	67	0	5	2019	infielder	52	2	2	71	10	0.467	0.357	0.824	32	0.262	0	39	106	149	0.71	9	0.73	3.78	0.183	73.9	0.277	2019_황재균
20	김동한	롯데	0.282	42	85	78	9	22	4	0	0	26	2	1	0	2019	infielder	6	0	0	15	1	0.333	0.333	0.666	5	0.167	0.222	4	18	23	0.78	0	0.4	3.6	0.051	8.3	0.233	2019_김동한
21	박병호	키움	0.28	122	532	432	92	121	22	0	33	242	98	0	9	2019	infielder	78	5	13	117	7	0.56	0.398	0.958	31	0.291	0.5	55	85	118	0.72	13	0.67	4.11	0.28	98.3	0.319	2019_박병호
22	심우준	KT	0.279	138	433	391	54	109	13	1	3	133	28	12	1	2019	infielder	23	0	6	68	7	0.34	0.328	0.668	24	0.253	0.5	17	134	81	1.65	1	0.34	3.87	0.061	46.3	0.233	2019_심우준
23	정근우	한화	0.278	88	305	277	37	77	10	1	3	98	30	3	1	2019	infielder	20	1	4	43	11	0.354	0.334	0.688	17	0.361	0.417	14	91	67	1.36	7	0.47	3.61	0.076	30	0.239	2019_정근우
24	이상호	NC	0.278	102	256	234	30	65	7	0	0	72	12	8	3	2019	infielder	9	0	2	22	10	0.308	0.306	0.614	18	0.179	0.083	7	102	48	2.13	3	0.41	3.07	0.03	20.3	0.215	2019_이상호
25	최주환	두산	0.277	87	325	285	27	79	13	0	4	104	47	0	11	2019	infielder	28	0	1	35	10	0.365	0.332	0.697	23	0.281	0.25	17	60	122	0.49	4	0.8	4.1	0.088	37.5	0.241	2019_최주환
26	김찬형	NC	0.277	76	154	141	16	39	4	2	1	50	12	2	1	2019	infielder	6	0	4	21	1	0.355	0.322	0.677	10	0.143	0.167	7	50	32	1.56	3	0.29	3.3	0.078	15.8	0.234	2019_김찬형
27	김혜성	키움	0.276	122	387	348	57	96	16	7	0	126	32	4	4	2019	infielder	29	1	2	85	4	0.362	0.332	0.694	22	0.271	0	23	99	72	1.38	5	0.34	3.63	0.086	45.2	0.24	2019_김혜성
28	로맥	SK	0.276	137	589	504	86	139	28	1	29	256	95	0	6	2019	infielder	73	3	6	117	11	0.508	0.37	0.878	39	0.266	0	58	90	164	0.55	12	0.62	4.19	0.232	94.5	0.294	2019_로맥
29	김태진	NC	0.275	123	399	374	44	103	14	5	5	142	46	5	3	2019	infielder	16	0	1	67	3	0.38	0.305	0.685	28	0.296	0.111	24	102	105	0.97	4	0.24	3.56	0.104	43.9	0.232	2019_김태진
30	조셉	LG	0.274	55	217	197	17	54	3	0	9	84	36	0	2	2019	infielder	14	0	4	46	3	0.426	0.332	0.758	13	0.263	0.5	12	44	55	0.8	3	0.3	3.6	0.152	28.3	0.256	2019_조셉
31	김웅빈	키움	0.273	4	11	11	1	3	1	0	0	4	3	0	0	2019	infielder	0	0	0	2	2	0.364	0.273	0.637	1	0.4	0	1	4	2	2	2	0	3.73	0.091	0.2	0.214	2019_김웅빈
31	강민국	KT	0.273	58	94	88	12	24	0	1	0	26	7	0	0	2019	infielder	6	0	0	17	2	0.295	0.319	0.614	5	0.259	0	1	28	19	1.47	1	0.35	4.03	0.023	8.3	0.217	2019_강민국
33	김상수	삼성	0.271	129	543	468	76	127	20	2	5	166	38	6	4	2019	infielder	50	1	15	67	14	0.355	0.358	0.713	36	0.228	0.25	27	145	133	1.09	4	0.75	3.95	0.083	63.8	0.25	2019_김상수
34	이창진	KIA	0.27	133	470	400	57	108	25	1	6	153	48	4	5	2019	infielder	57	0	4	92	8	0.383	0.363	0.746	27	0.267	0.333	32	82	123	0.67	4	0.62	3.93	0.113	57.3	0.259	2019_이창진
35	김재호	두산	0.268	130	470	377	51	101	22	0	4	135	48	8	11	2019	infielder	67	3	7	58	10	0.358	0.379	0.737	22	0.257	0.5	26	84	145	0.58	7	1.16	3.86	0.09	59	0.26	2019_김재호
36	김지수	키움	0.267	69	32	30	3	8	2	0	0	10	3	0	0	2019	infielder	2	0	0	7	1	0.333	0.313	0.646	0	0.5	0	2	5	10	0.5	0	0.29	4	0.067	2.7	0.224	2019_김지수
36	박석민	NC	0.267	112	444	360	49	96	17	1	19	172	74	4	3	2019	infielder	65	2	12	69	17	0.478	0.393	0.871	20	0.28	0.333	37	108	90	1.2	5	0.94	4.19	0.211	66.3	0.296	2019_박석민
36	손시헌	NC	0.267	68	149	135	17	36	4	1	2	48	10	4	0	2019	infielder	5	0	5	23	2	0.356	0.317	0.673	11	0.3	0.25	7	34	42	0.81	1	0.22	3.68	0.089	14.6	0.232	2019_손시헌
39	노진혁	NC	0.264	110	390	348	51	92	23	2	13	158	43	6	3	2019	infielder	31	2	2	80	7	0.454	0.326	0.78	23	0.241	0	38	83	96	0.86	4	0.39	3.9	0.19	50.2	0.26	2019_노진혁
40	송광민	한화	0.264	122	486	454	50	120	21	0	7	162	51	3	5	2019	infielder	21	0	3	91	18	0.357	0.298	0.655	35	0.261	0.333	28	128	120	1.07	2	0.23	3.39	0.093	44.7	0.223	2019_송광민
41	하주석	한화	0.263	5	20	19	3	5	2	0	0	7	2	1	0	2019	infielder	0	0	0	4	1	0.368	0.263	0.631	2	0.333	0	2	9	1	9	0	0	2.9	0.105	1.3	0.21	2019_하주석
42	정은원	한화	0.262	142	624	564	83	148	27	6	8	211	57	6	6	2019	infielder	48	0	0	101	6	0.374	0.317	0.691	44	0.241	0.333	41	175	146	1.2	2	0.48	3.99	0.112	69.3	0.236	2019_정은원
43	이학주	삼성	0.262	118	436	385	43	101	14	3	7	142	36	5	4	2019	infielder	32	0	10	89	3	0.369	0.332	0.701	28	0.232	0.25	24	81	118	0.69	10	0.36	3.71	0.106	51.5	0.242	2019_이학주
44	김민성	LG	0.26	107	401	361	44	94	16	0	8	134	50	5	1	2019	infielder	30	0	4	75	12	0.371	0.323	0.694	25	0.33	0	24	86	107	0.8	8	0.4	3.91	0.111	41.1	0.238	2019_김민성
45	박찬호	KIA	0.26	133	541	504	60	131	15	4	2	160	49	5	2	2019	infielder	26	0	4	83	8	0.317	0.3	0.617	36	0.308	0	21	173	119	1.45	4	0.31	3.88	0.058	51.9	0.214	2019_박찬호
46	이원재	NC	0.258	94	285	256	31	66	11	0	8	101	36	5	3	2019	infielder	20	0	1	47	5	0.395	0.311	0.706	16	0.279	0.182	19	78	68	1.15	4	0.43	3.74	0.137	31.6	0.239	2019_이원재
47	이성열	한화	0.256	129	476	414	60	106	21	1	21	192	85	1	4	2019	infielder	48	1	9	114	7	0.464	0.343	0.807	25	0.314	0.077	43	110	88	1.25	12	0.42	3.81	0.208	67.6	0.27	2019_이성열
48	신본기	롯데	0.256	121	413	375	43	96	9	0	1	108	26	5	1	2019	infielder	24	1	8	62	9	0.288	0.314	0.602	23	0.223	0	10	123	95	1.29	3	0.39	3.74	0.032	32.9	0.213	2019_신본기
49	박계범	삼성	0.256	58	204	168	26	43	8	1	4	65	25	6	3	2019	infielder	22	0	5	45	7	0.387	0.354	0.741	9	0.255	0	13	40	43	0.93	1	0.49	4.1	0.131	24.5	0.256	2019_박계범
50	이성규	삼성	0.256	16	46	43	3	11	2	0	2	19	7	0	0	2019	infielder	2	0	1	16	1	0.442	0.304	0.746	1	0.3	0.667	4	8	8	1	1	0.13	3.93	0.186	5.3	0.247	2019_이성규
51	류승현	KIA	0.253	57	163	150	14	38	8	1	0	48	14	0	0	2019	infielder	9	0	4	29	3	0.32	0.313	0.633	8	0.222	0.417	9	42	41	1.02	2	0.31	3.99	0.067	14.2	0.221	2019_류승현
52	고승민	롯데	0.253	30	89	83	7	21	6	2	0	31	6	1	1	2019	infielder	4	0	0	16	1	0.373	0.284	0.657	5	0.357	0	8	20	27	0.74	1	0.25	3.49	0.12	8.6	0.221	2019_고승민
53	오지환	LG	0.252	134	547	473	63	119	23	5	9	179	53	7	3	2019	infielder	57	1	7	113	7	0.378	0.339	0.717	32	0.256	0	37	122	122	1	8	0.5	4.11	0.127	66.7	0.247	2019_오지환
54	아수아헤	롯데	0.252	49	194	163	34	41	5	4	2	60	21	3	1	2019	infielder	26	1	1	24	0	0.368	0.356	0.724	10	0.378	0	11	39	60	0.65	0	1.08	3.82	0.117	24.1	0.252	2019_아수아헤
55	채태인	롯데	0.251	59	182	167	11	42	11	0	5	68	29	0	2	2019	infielder	11	1	2	45	5	0.407	0.302	0.709	10	0.255	0.182	16	39	43	0.91	1	0.24	3.63	0.156	19.7	0.238	2019_채태인
56	윌슨	롯데	0.251	68	268	231	21	58	15	0	9	100	37	0	1	2019	infielder	31	0	5	60	8	0.433	0.351	0.784	16	0.274	0.25	24	49	65	0.75	5	0.52	3.89	0.182	33.9	0.266	2019_윌슨
57	최영진	삼성	0.251	96	275	251	29	63	15	1	5	95	20	8	0	2019	infielder	14	2	2	47	4	0.378	0.296	0.674	15	0.228	0.167	21	74	67	1.1	2	0.3	3.71	0.127	27.2	0.228	2019_최영진
58	류지혁	두산	0.25	118	316	276	36	69	6	2	0	79	34	6	3	2019	infielder	24	0	7	40	6	0.286	0.323	0.609	19	0.263	0.25	8	93	77	1.21	3	0.6	3.52	0.036	29.3	0.217	2019_류지혁
58	김태연	한화	0.25	9	6	4	0	1	1	0	0	2	0	0	0	2019	infielder	2	0	0	2	0	0.5	0.5	1	0	0	0	1	0	1	0	0	1	4.67	0.25	1.1	0.35	2019_김태연
58	최윤석	한화	0.25	7	15	12	3	3	0	0	0	3	1	0	0	2019	infielder	3	0	0	4	0	0.25	0.4	0.65	0	0.5	0	0	3	2	1.5	0	0.75	3.93	0	1.7	0.243	2019_최윤석
58	문규현	롯데	0.25	40	72	64	7	16	2	0	0	18	10	2	3	2019	infielder	3	0	0	10	1	0.281	0.271	0.552	5	0.357	0.2	2	21	20	1.05	0	0.3	3.72	0.031	5.9	0.192	2019_문규현
58	오태곤	KT	0.25	123	392	352	63	88	16	1	6	124	35	3	2	2019	infielder	31	0	4	78	8	0.352	0.316	0.668	23	0.22	0.3	23	98	90	1.09	2	0.4	3.69	0.102	41.9	0.23	2019_오태곤
63	장영석	키움	0.247	119	413	372	41	92	15	0	7	128	62	0	5	2019	infielder	27	0	9	77	14	0.344	0.31	0.654	22	0.287	0.143	22	103	105	0.98	6	0.35	4.04	0.097	39	0.226	2019_장영석
64	박경수	KT	0.247	137	490	421	43	104	24	0	10	158	65	4	6	2019	infielder	55	1	4	102	14	0.375	0.335	0.71	24	0.281	0.154	34	88	133	0.66	8	0.54	3.93	0.128	54.2	0.245	2019_박경수
65	김성현	SK	0.246	144	472	426	45	105	16	2	1	128	34	8	3	2019	infielder	33	0	2	43	15	0.3	0.302	0.602	24	0.216	0	19	148	133	1.11	3	0.77	3.47	0.054	37	0.211	2019_김성현
67	공민규	삼성	0.245	28	60	53	4	13	1	0	3	23	6	0	0	2019	infielder	6	0	1	18	0	0.434	0.333	0.767	2	0	0.222	4	12	10	1.2	0	0.33	4.17	0.189	8.2	0.258	2019_공민규
68	강로한	롯데	0.24	104	306	288	38	69	15	6	4	108	25	1	1	2019	infielder	13	0	3	107	3	0.375	0.279	0.654	15	0.276	0.333	25	60	53	1.13	3	0.12	3.83	0.135	29.9	0.219	2019_강로한
69	강경학	한화	0.239	52	135	113	21	27	4	0	0	31	12	3	1	2019	infielder	15	0	3	32	3	0.274	0.341	0.615	5	0.222	0.286	4	28	27	1.04	1	0.47	4.13	0.035	11.4	0.222	2019_강경학
70	백승민	삼성	0.238	19	45	42	4	10	1	0	0	11	4	0	1	2019	infielder	2	0	0	12	2	0.262	0.267	0.529	3	0.357	0.143	1	10	11	0.91	0	0.17	4.44	0.024	2.6	0.186	2019_백승민
70	서상우	LG	0.238	13	24	21	2	5	1	0	0	6	1	0	0	2019	infielder	3	0	0	8	1	0.286	0.333	0.619	2	0	0.143	1	6	2	3	0	0.38	4.04	0.048	1.9	0.221	2019_서상우
72	안상현	SK	0.235	65	108	102	14	24	3	0	0	27	5	1	1	2019	infielder	4	0	0	28	3	0.265	0.262	0.527	4	0.227	0	3	29	22	1.32	1	0.14	3.76	0.029	6.4	0.184	2019_안상현
74	신민재	LG	0.235	81	94	81	25	19	3	0	0	22	5	1	1	2019	infielder	8	0	3	17	0	0.272	0.323	0.595	2	0.211	0.286	3	35	11	3.18	1	0.47	4.31	0.037	7.8	0.213	2019_신민재
75	박승욱	KT	0.233	101	245	223	24	52	3	4	3	72	15	6	0	2019	infielder	14	0	2	50	5	0.323	0.285	0.608	8	0.178	0.143	10	66	55	1.2	2	0.28	3.58	0.09	20.1	0.209	2019_박승욱
76	정주현	LG	0.231	129	425	376	53	87	19	2	2	116	27	16	1	2019	infielder	31	0	1	91	10	0.309	0.291	0.6	21	0.195	0	23	105	94	1.12	3	0.34	3.83	0.077	32.9	0.208	2019_정주현
77	이유찬	두산	0.231	25	13	13	6	3	0	0	0	3	1	0	0	2019	infielder	0	0	0	3	0	0.231	0.231	0.462	0	0.286	0	0	3	4	0.75	0	0	3.23	0	1.5	0.162	2019_이유찬
77	김회성	한화	0.231	58	117	104	7	24	4	0	3	37	18	1	1	2019	infielder	11	0	0	24	1	0.356	0.302	0.658	4	0.303	0.25	7	22	35	0.63	2	0.46	3.95	0.125	12.1	0.225	2019_김회성
77	이범호	KIA	0.231	19	31	26	1	6	1	0	1	10	5	0	2	2019	infielder	3	0	0	3	1	0.385	0.29	0.675	0	0.25	0.167	2	7	12	0.58	1	1	3.23	0.154	3.7	0.227	2019_이범호
77	윤석민	KT	0.231	63	178	169	4	39	4	0	2	49	17	0	2	2019	infielder	7	0	0	24	4	0.29	0.258	0.548	7	0.216	0.167	6	51	57	0.89	2	0.29	3.53	0.059	12	0.189	2019_윤석민
81	최항	SK	0.228	52	147	127	12	29	5	0	0	34	14	1	1	2019	infielder	16	0	2	24	3	0.268	0.322	0.59	5	0.25	0	5	36	39	0.92	2	0.67	3.68	0.039	12.4	0.212	2019_최항
82	지석훈	NC	0.228	76	169	149	15	34	9	0	2	49	15	2	2	2019	infielder	10	1	6	37	6	0.329	0.299	0.628	6	0.15	0	11	39	41	0.95	3	0.27	3.79	0.101	13.8	0.217	2019_지석훈
83	남태혁	SK	0.227	12	24	22	1	5	0	0	0	5	1	0	0	2019	infielder	2	0	0	3	3	0.227	0.292	0.519	0	0.167	0.2	0	8	6	1.33	0	0.67	3.96	0	0.5	0.188	2019_남태혁
83	최승준	SK	0.227	10	24	22	2	5	0	0	0	5	0	0	0	2019	infielder	2	0	0	10	1	0.227	0.292	0.519	1	0	0	0	4	3	1.33	0	0.2	3.54	0	1.2	0.188	2019_최승준
83	송성문	키움	0.227	103	335	308	33	70	12	5	3	101	34	4	4	2019	infielder	19	0	0	53	7	0.328	0.269	0.597	17	0.229	0.235	20	81	108	0.75	4	0.36	3.72	0.101	26.9	0.203	2019_송성문
86	변우혁	한화	0.226	29	61	53	7	12	1	0	1	16	2	0	0	2019	infielder	7	0	1	17	3	0.302	0.328	0.63	1	0.231	0	2	11	13	0.85	0	0.41	4.11	0.075	4.9	0.223	2019_변우혁
87	고장혁	KIA	0.226	22	32	31	2	7	0	1	0	9	3	0	0	2019	infielder	0	0	1	8	1	0.29	0.25	0.54	2	0.2	0	1	10	6	1.67	0	0	3.97	0.065	1.5	0.185	2019_고장혁
88	오선진	한화	0.224	122	453	392	37	88	16	0	3	113	36	10	3	2019	infielder	38	0	10	72	8	0.288	0.307	0.595	22	0.263	0	19	111	124	0.9	5	0.53	3.92	0.064	37.9	0.21	2019_오선진
89	나주환	SK	0.222	94	245	225	14	50	9	0	3	68	20	4	1	2019	infielder	12	0	3	54	6	0.302	0.27	0.572	12	0.226	0.385	12	57	65	0.88	4	0.22	3.77	0.08	16.6	0.197	2019_나주환
89	오윤석	롯데	0.222	76	228	198	21	44	2	0	1	49	21	4	4	2019	infielder	20	1	2	43	4	0.247	0.295	0.542	9	0.291	0.25	3	68	47	1.45	2	0.47	3.97	0.025	16.7	0.195	2019_오윤석
91	김호재	삼성	0.219	28	33	32	1	7	1	0	0	8	0	0	0	2019	infielder	1	0	0	7	1	0.25	0.242	0.492	1	0	0.333	1	10	8	1.25	0	0.14	3.82	0.031	1.1	0.171	2019_김호재
92	김용의	LG	0.218	114	210	179	35	39	5	3	0	50	17	4	1	2019	infielder	24	1	2	38	1	0.279	0.316	0.595	8	0.25	0	8	58	45	1.29	3	0.63	3.88	0.061	18.7	0.212	2019_김용의
93	김인환	한화	0.214	18	46	42	1	9	1	0	0	10	2	0	2	2019	infielder	2	0	0	9	0	0.238	0.239	0.477	1	0	0.25	1	14	12	1.17	0	0.22	3.52	0.024	3.1	0.167	2019_김인환
94	최준우	SK	0.212	15	36	33	3	7	2	0	0	9	0	0	0	2019	infielder	3	0	0	3	2	0.273	0.278	0.551	2	0	0.5	2	15	8	1.88	0	1	4.03	0.061	1.9	0.193	2019_최준우
95	홍재호	KIA	0.211	10	20	19	2	4	0	0	0	4	0	0	0	2019	infielder	1	0	0	5	1	0.211	0.25	0.461	1	0.5	0.5	0	4	6	0.67	0	0.2	4.1	0	0.6	0.165	2019_홍재호
96	배성근	롯데	0.205	36	48	44	4	9	1	0	0	10	2	0	0	2019	infielder	4	0	0	13	0	0.227	0.271	0.498	1	0.182	0	1	15	7	2.14	0	0.31	4.02	0.023	3	0.179	2019_배성근
97	한동희	롯데	0.203	59	207	187	12	38	9	0	2	53	9	0	2	2019	infielder	18	0	0	57	3	0.283	0.271	0.554	6	0.114	0.5	11	53	41	1.29	0	0.32	3.88	0.08	14.9	0.193	2019_한동희
98	황대인	KIA	0.2	12	28	25	0	5	2	0	0	7	0	0	0	2019	infielder	1	0	2	8	0	0.28	0.286	0.566	2	0	0	2	2	10	0.2	0	0.13	3.5	0.08	2.1	0.199	2019_황대인
98	문상철	KT	0.2	33	68	60	8	12	1	0	2	19	7	0	2	2019	infielder	4	0	2	26	1	0.317	0.265	0.582	2	0.176	0.111	3	11	13	0.85	2	0.15	3.99	0.117	6.3	0.199	2019_문상철
100	최원준	KIA	0.198	90	255	232	33	46	11	3	1	66	18	2	1	2019	infielder	16	0	4	51	4	0.284	0.261	0.545	7	0.232	0.083	15	74	62	1.19	2	0.31	3.81	0.086	16.8	0.188	2019_최원준
101	신성현	두산	0.195	35	54	41	9	8	0	0	1	11	6	0	2	2019	infielder	10	0	1	14	0	0.268	0.352	0.62	1	0.188	0.333	1	9	12	0.75	0	0.71	3.74	0.073	6.3	0.225	2019_신성현
102	손주인	삼성	0.194	20	35	31	2	6	0	0	1	9	4	2	0	2019	infielder	2	0	0	6	3	0.29	0.242	0.532	0	0.222	0.333	1	11	8	1.38	0	0.33	3.49	0.097	1	0.181	2019_손주인
103	박정권	SK	0.188	18	37	32	5	6	1	0	1	10	5	0	0	2019	infielder	5	0	0	11	0	0.313	0.297	0.61	2	0.25	0.2	2	7	8	0.88	0	0.45	3.86	0.125	3.4	0.212	2019_박정권
104	노시환	한화	0.186	91	192	177	19	33	8	1	1	46	13	1	1	2019	infielder	11	0	2	72	3	0.26	0.241	0.501	7	0.205	0.111	10	42	31	1.35	0	0.15	4.03	0.073	9.6	0.173	2019_노시환
105	정병곤	두산	0.185	20	31	27	6	5	1	0	0	6	4	0	0	2019	infielder	2	0	2	4	2	0.222	0.29	0.512	0	0.333	0	1	10	8	1.25	0	0.5	3.55	0.037	1.3	0.186	2019_정병곤
106	박한결	한화	0.182	9	11	11	0	2	0	0	0	2	0	0	0	2019	infielder	0	0	0	4	1	0.182	0.182	0.364	0	0	0	0	4	1	4	0	0	3.36	0	-0.5	0.127	2019_박한결
106	김성훈	삼성	0.182	65	88	77	14	14	1	1	1	20	5	4	0	2019	infielder	7	0	0	11	0	0.26	0.25	0.51	1	0.231	0	3	30	22	1.36	0	0.64	3.5	0.078	5.2	0.178	2019_김성훈
106	류형우	LG	0.182	10	12	11	2	2	0	0	0	2	1	0	0	2019	infielder	1	0	0	3	1	0.182	0.25	0.432	0	0.333	0	0	6	0	-	0	0.33	3.33	0	0.1	0.158	2019_류형우
109	김창평	SK	0.178	18	53	45	4	8	2	0	0	10	3	3	0	2019	infielder	4	0	1	11	1	0.222	0.26	0.482	3	0.25	0	2	15	11	1.36	0	0.36	4.08	0.044	2.5	0.173	2019_김창평
110	구본혁	LG	0.176	57	95	85	10	15	1	0	1	19	6	1	1	2019	infielder	6	0	2	17	0	0.224	0.245	0.469	3	0.133	0	2	24	30	0.8	2	0.35	3.64	0.047	5.4	0.166	2019_구본혁
111	백승현	LG	0.167	14	30	30	1	5	1	0	0	6	0	0	0	2019	infielder	0	0	0	10	1	0.2	0.167	0.367	0	0	0	1	10	5	2	0	0	3.3	0.033	0.2	0.125	2019_백승현
111	안치영	KT	0.167	5	7	6	1	1	0	0	0	1	0	0	0	2019	infielder	0	0	1	2	0	0.167	0.286	0.453	0	0	0	0	2	1	2	0	0	3.71	0	0.4	0.17	2019_안치영
113	오재원	두산	0.164	98	204	177	30	29	8	1	3	48	18	2	0	2019	infielder	25	0	0	50	3	0.271	0.267	0.538	3	0.212	0.091	12	51	47	1.09	0	0.5	3.91	0.107	13.8	0.188	2019_오재원
114	강승호	SK	0.154	15	42	39	5	6	0	0	2	12	5	1	0	2019	infielder	2	0	0	18	1	0.308	0.195	0.503	1	0.25	0	2	7	8	0.88	1	0.11	4	0.154	2.1	0.165	2019_강승호
114	이창열	한화	0.154	11	16	13	3	2	0	0	0	2	1	1	0	2019	infielder	1	0	1	5	1	0.154	0.267	0.421	0	0.25	0	0	2	4	0.5	0	0.2	3.44	0	0.3	0.159	2019_이창열
116	오선우	KIA	0.151	27	57	53	5	8	1	1	1	14	4	0	0	2019	infielder	3	0	1	24	0	0.264	0.211	0.475	2	0.143	0.143	3	11	10	1.1	0	0.13	3.72	0.113	2.8	0.161	2019_오선우
117	김진형	NC	0.15	11	23	20	2	3	1	0	0	4	2	1	2	2019	infielder	0	0	0	4	1	0.2	0.136	0.336	0	0	0.333	1	7	8	0.88	0	0	3	0.05	0.6	0.111	2019_김진형
118	오정환	KIA	0.143	30	29	28	8	4	0	0	0	4	1	1	0	2019	infielder	0	0	0	12	1	0.143	0.143	0.286	0	0.333	1	0	6	6	1	0	0	3.69	0	-1.2	0.1	2019_오정환
118	김병희	KT	0.143	4	7	7	0	1	0	0	0	1	0	0	0	2019	infielder	0	0	0	2	0	0.143	0.143	0.286	0	0	0	0	2	2	1	0	0	2.86	0	-0.1	0.1	2019_김병희
120	양종민	LG	0.136	18	49	44	1	6	2	0	0	8	5	2	1	2019	infielder	2	0	0	15	3	0.182	0.17	0.352	1	0.083	0	2	16	8	2	0	0.13	3.78	0.045	-0.1	0.122	2019_양종민
121	임지열	키움	0.133	11	18	15	0	2	1	0	0	3	3	1	0	2019	infielder	1	0	1	7	1	0.2	0.235	0.435	0	0.25	0.25	1	5	1	5	0	0.14	4.28	0.067	0.3	0.156	2019_임지열
122	김은성	키움	0.125	5	10	8	1	1	0	0	0	1	0	0	0	2019	infielder	2	0	0	2	1	0.125	0.3	0.425	0	0	0	0	2	3	0.67	0	1	4.7	0	0.2	0.166	2019_김은성
122	고명성	KT	0.125	30	18	16	4	2	0	0	0	2	0	0	0	2019	infielder	2	0	0	7	1	0.125	0.222	0.347	0	0	0	0	7	0	-	0	0.29	4.11	0	0	0.131	2019_고명성
122	오영수	NC	0.125	3	8	8	0	1	0	0	0	1	0	0	0	2019	infielder	0	0	0	4	0	0.125	0.125	0.25	0	0	0	0	3	0	-	0	0	4	0	-0.2	0.088	2019_오영수
